Corridor_ID,Location,Type,Direction,Movement,Distance_m,Latitude,Longitude
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,15.00,-6.20560304,106.52574730
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,20.00,-6.20560841,106.52570239
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,25.00,-6.20561425,106.52565756
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,30.00,-6.20562399,106.52561340
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,35.00,-6.20563373,106.52556925
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,40.00,-6.20565230,106.52552830
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,45.00,-6.20566988,106.52548684
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,50.00,-6.20568330,106.52544367
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,55.00,-6.20569084,106.52539936
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,60.00,-6.20569443,106.52535427
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,65.00,-6.20569801,106.52530918
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,70.00,-6.20570160,106.52526409
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,75.00,-6.20570518,106.52521901
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,80.00,-6.20570876,106.52517392
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,85.00,-6.20571235,106.52512883
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,90.00,-6.20571590,106.52508374
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,95.00,-6.20571799,106.52503857
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,100.00,-6.20571952,106.52499336
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,105.00,-6.20572105,106.52494816
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,110.00,-6.20572257,106.52490295
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,115.00,-6.20572410,106.52485775
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,120.00,-6.20572563,106.52481254
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,125.00,-6.20572716,106.52476734
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,130.00,-6.20572868,106.52472213
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,135.00,-6.20573021,106.52467693
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,140.00,-6.20573174,106.52463172
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,145.00,-6.20573327,106.52458652
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,150.00,-6.20573480,106.52454131
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,155.00,-6.20573633,106.52449611
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,160.00,-6.20573786,106.52445090
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,165.00,-6.20573939,106.52440570
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,170.00,-6.20574092,106.52436049
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,175.00,-6.20574353,106.52431534
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,180.00,-6.20574648,106.52427021
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,185.00,-6.20574901,106.52422505
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,190.00,-6.20575129,106.52417988
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,195.00,-6.20575356,106.52413471
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,200.00,-6.20575584,106.52408953
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,205.00,-6.20575811,106.52404436
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,210.00,-6.20576039,106.52399919
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,215.00,-6.20576267,106.52395401
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,220.00,-6.20576494,106.52390884
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,225.00,-6.20576683,106.52386365
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,230.00,-6.20576788,106.52381843
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,235.00,-6.20576893,106.52377321
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,240.00,-6.20576885,106.52372802
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,245.00,-6.20576573,106.52368290
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,250.00,-6.20576261,106.52363778
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,255.00,-6.20575950,106.52359266
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,260.00,-6.20575638,106.52354753
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,265.00,-6.20575140,106.52350261
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,270.00,-6.20574480,106.52345787
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,275.00,-6.20573747,106.52341330
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,280.00,-6.20572379,106.52337021
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,285.00,-6.20571008,106.52332714
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,290.00,-6.20569577,106.52328426
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,295.00,-6.20568147,106.52324137
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,300.00,-6.20566747,106.52319843
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,305.00,-6.20566327,106.52315339
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,310.00,-6.20565907,106.52310836
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,315.00,-6.20565487,106.52306333
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,320.00,-6.20565067,106.52301829
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,325.00,-6.20564648,106.52297326
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,330.00,-6.20564228,106.52292823
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,335.00,-6.20563808,106.52288319
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,340.00,-6.20563388,106.52283816
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,345.00,-6.20562968,106.52279313
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,350.00,-6.20562548,106.52274809
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,355.00,-6.20562128,106.52270306
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,360.00,-6.20561708,106.52265803
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,365.00,-6.20561288,106.52261299
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,370.00,-6.20561060,106.52256786
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,375.00,-6.20561040,106.52252263
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,380.00,-6.20561020,106.52247740
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,385.00,-6.20561000,106.52243217
11_CIKUPA_RAMP_B_OFF_R004,CIKUPA,RAMP,B,OFF,389.98,-6.20560980,106.52238710
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,0.00,-6.20553430,106.52586250
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,5.00,-6.20553515,106.52581728
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,10.00,-6.20553601,106.52577205
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,15.00,-6.20553686,106.52572683
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,20.00,-6.20553807,106.52568162
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,25.00,-6.20554038,106.52563645
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,30.00,-6.20554268,106.52559128
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,35.00,-6.20554498,106.52554611
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,40.00,-6.20554729,106.52550093
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,45.00,-6.20554969,106.52545577
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,50.00,-6.20555211,106.52541060
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,55.00,-6.20555452,106.52536544
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,60.00,-6.20555556,106.52532023
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,65.00,-6.20555594,106.52527500
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,70.00,-6.20555647,106.52522977
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,75.00,-6.20555915,106.52518462
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,80.00,-6.20556235,106.52513953
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,85.00,-6.20556915,106.52509482
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,90.00,-6.20557556,106.52505005
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,95.00,-6.20558026,106.52500507
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,100.00,-6.20558492,106.52496008
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,105.00,-6.20558930,106.52491507
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,110.00,-6.20559367,106.52487005
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,115.00,-6.20559805,106.52482503
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,120.00,-6.20560217,106.52478001
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,125.00,-6.20560150,106.52473478
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,130.00,-6.20560084,106.52468955
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,135.00,-6.20560017,106.52464433
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,140.00,-6.20559950,106.52459910
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,145.00,-6.20559884,106.52455388
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,150.00,-6.20559817,106.52450865
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,155.00,-6.20559751,106.52446342
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,160.00,-6.20559684,106.52441820
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,165.00,-6.20559618,106.52437297
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,170.00,-6.20559551,106.52432775
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,175.00,-6.20559485,106.52428252
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,180.00,-6.20559358,106.52423731
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,185.00,-6.20559166,106.52419212
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,190.00,-6.20558974,106.52414693
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,195.00,-6.20558782,106.52410174
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,200.00,-6.20558590,106.52405655
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,205.00,-6.20558398,106.52401136
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,210.00,-6.20558206,106.52396617
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,215.00,-6.20558014,106.52392098
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,220.00,-6.20557822,106.52387579
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,225.00,-6.20557630,106.52383060
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,230.00,-6.20557437,106.52378541
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,235.00,-6.20557244,106.52374022
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,240.00,-6.20557052,106.52369503
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,245.00,-6.20556862,106.52364984
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,250.00,-6.20556672,106.52360465
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,255.00,-6.20556482,106.52355946
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,260.00,-6.20556243,106.52351430
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,265.00,-6.20555948,106.52346916
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,270.00,-6.20555653,106.52342403
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,275.00,-6.20555358,106.52337890
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,280.00,-6.20555063,106.52333376
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,285.00,-6.20554768,106.52328863
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,290.00,-6.20554473,106.52324350
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,295.00,-6.20554177,106.52319836
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,300.00,-6.20553882,106.52315323
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,305.00,-6.20553586,106.52310810
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,310.00,-6.20553290,106.52306296
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,315.00,-6.20552995,106.52301783
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,320.00,-6.20552699,106.52297270
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,325.00,-6.20552404,106.52292756
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,330.00,-6.20552108,106.52288243
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,335.00,-6.20551812,106.52283730
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,340.00,-6.20551517,106.52279216
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,345.00,-6.20551221,106.52274703
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,350.00,-6.20550925,106.52270190
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,355.00,-6.20550630,106.52265676
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,360.00,-6.20550334,106.52261163
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,365.00,-6.20550038,106.52256650
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,370.00,-6.20549695,106.52252141
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,375.00,-6.20549152,106.52247651
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,380.00,-6.20548609,106.52243161
11_CIKUPA_GATE_PLAZA_ENTRANCE_R005,CIKUPA,GATE,PLAZA,ENTRANCE,380.55,-6.20548550,106.52242670
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,0.00,-6.20537860,106.52244800
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,5.00,-6.20537961,106.52249322
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,10.00,-6.20537977,106.52253845
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,15.00,-6.20537940,106.52258367
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,20.00,-6.20537903,106.52262890
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,25.00,-6.20537866,106.52267413
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,30.00,-6.20537829,106.52271936
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,35.00,-6.20537792,106.52276459
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,40.00,-6.20537755,106.52280982
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,45.00,-6.20537718,106.52285505
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,50.00,-6.20537681,106.52290028
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,55.00,-6.20537644,106.52294551
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,60.00,-6.20537607,106.52299074
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,65.00,-6.20537570,106.52303597
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,70.00,-6.20537533,106.52308120
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,75.00,-6.20537473,106.52312643
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,80.00,-6.20537378,106.52317165
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,85.00,-6.20537283,106.52321687
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,90.00,-6.20537188,106.52326209
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,95.00,-6.20537094,106.52330731
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,100.00,-6.20536996,106.52335253
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,105.00,-6.20536898,106.52339775
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,110.00,-6.20536800,106.52344297
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,115.00,-6.20536704,106.52348819
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,120.00,-6.20536602,106.52353341
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,125.00,-6.20536638,106.52357864
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,130.00,-6.20536712,106.52362386
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,135.00,-6.20536786,106.52366909
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,140.00,-6.20536643,106.52371429
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,145.00,-6.20536488,106.52375950
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,150.00,-6.20536333,106.52380470
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,155.00,-6.20536179,106.52384990
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,160.00,-6.20536024,106.52389511
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,165.00,-6.20535869,106.52394031
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,170.00,-6.20535714,106.52398552
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,175.00,-6.20535560,106.52403072
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,180.00,-6.20535405,106.52407593
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,185.00,-6.20535250,106.52412113
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,190.00,-6.20535095,106.52416633
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,195.00,-6.20534941,106.52421154
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,200.00,-6.20534786,106.52425674
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,205.00,-6.20534631,106.52430195
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,210.00,-6.20534476,106.52434715
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,215.00,-6.20534322,106.52439236
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,220.00,-6.20534342,106.52443757
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,225.00,-6.20534450,106.52448279
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,230.00,-6.20534559,106.52452800
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,235.00,-6.20534667,106.52457322
11_CIKUPA_GATE_PLAZA_EXIT_R006,CIKUPA,GATE,PLAZA,EXIT,236.99,-6.20534710,106.52459120
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,0.00,-6.20560980,106.52238710
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,5.00,-6.20560976,106.52234187
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,10.00,-6.20561067,106.52229665
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,15.00,-6.20561159,106.52225143
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,20.00,-6.20561015,106.52220623
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,25.00,-6.20560838,106.52216103
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,30.00,-6.20560662,106.52211584
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,35.00,-6.20560485,106.52207064
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,40.00,-6.20560308,106.52202544
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,45.00,-6.20560139,106.52198024
11_CIKUPA_ACCESS_EXIT_R007,CIKUPA,ACCESS,-,EXIT,50.00,-6.20560036,106.52193503
